name,cat,hold_days,signals,wins,losses,wr,avg,med,max_g,max_l,avg_w,avg_l,pl
N22_d15_p2_v1.2,N22-V型反转,3,140,80,60,57.14285714285714,1.1133362645595246,0.6968641114982521,25.370370370370352,-12.468619246861913,4.800062953740711,-3.8022993210153886,1.2624105964542722
N22_d15_p3_v1.3,N22-V型反转,3,98,56,42,57.14285714285714,1.438039854926216,0.6960556844547661,25.370370370370352,-12.468619246861913,5.2484141868398195,-3.6424592542919214,1.4408985304792623
N22_d20_p4_v1.8,N22-V型反转,3,109,62,47,56.88073394495413,1.8703881234998978,0.8810572687224738,26.702076291646538,-15.692821368948252,6.21712582722501,-3.8636062941800375,1.609150972911036
N22_d18_p4_v1.2,N22-V型反转,3,148,84,64,56.75675675675676,2.0025151471887703,1.0999999999999899,26.454445664105375,-15.692821368948252,6.639987963292699,-4.0841679239476365,1.6257872073180286
N22_d15_p3_v1.5,N22-V型反转,3,83,47,36,56.62650602409639,1.3933391236046528,0.8810572687224738,15.282623866015355,-12.468619246861913,5.366508883540516,-3.7938547296449454,1.4145267191194615
N22_d15_p2_v1.3,N22-V型反转,3,122,69,53,56.557377049180324,1.1210158465354412,0.6521739130434856,25.370370370370352,-12.468619246861913,4.863332347301264,-3.751056578989875,1.2965233247990395
N22_d12_p3_v1.8,N22-V型反转,3,23,13,10,56.52173913043478,1.972968805244096,1.4245014245014342,14.69740634005763,-12.468619246861913,6.087226957298606,-3.375566792426767,1.8033199553199684
N22_d15_p2_v2.0,N22-V型反转,3,55,31,24,56.36363636363636,1.3087869904151768,1.0999999999999899,15.282623866015355,-12.468619246861913,5.002860493397786,-3.4627246176040263,1.4447757317933734
N22_d20_p4_v1.2,N22-V型反转,3,183,103,80,56.284153005464475,2.1998562334840073,1.038062283737018,28.441558441558445,-15.692821368948252,6.9041258332855575,-3.856890876260491,1.7900754920967743
N22_d12_p2_v2.5,N22-V型反转,3,16,9,7,56.25,0.7148945331750559,1.4245014245014342,14.69740634005763,-12.468619246861913,4.747957008771844,-4.470471506877957,1.062070746109659
N1_d40_15_d60_20_p3_v1.8,N1-双底放量反转,3,144,81,63,56.25,1.4804448087414037,0.7017543859648923,26.54545454545454,-12.468619246861913,5.35930393610632,-3.50665978358492,1.5283216128333412
N22_d12_p2_v1.2,N22-V型反转,3,59,33,26,55.932203389830505,1.4056204485613877,0.8041433828540168,25.370370370370352,-12.468619246861913,5.646647224427752,-3.9772212284997672,1.4197468282541834
N22_d18_p4_v1.8,N22-V型反转,3,86,48,38,55.81395348837209,1.7064609202055208,1.038062283737018,26.364572605561264,-15.692821368948252,6.316798051415094,-4.117122824480257,1.5342748615260278
N22_d12_p2_v1.3,N22-V型反转,3,45,25,20,55.55555555555556,1.5586089825778708,0.6968641114982521,25.370370370370352,-12.468619246861913,6.035194489968196,-4.0371229016600365,1.4949246374160585
N22_d20_p5_v1.8,N22-V型反转,3,101,56,45,55.44554455445545,1.6692007992012405,0.7046223224351778,26.702076291646538,-15.692821368948252,6.208333953077564,-3.979498236733741,1.5600795838455221
N22_d18_p5_v1.2,N22-V型反转,3,125,69,56,55.2,1.833580783039636,0.6968641114982521,26.454445664105375,-15.692821368948252,6.553452806459439,-3.9819758172454796,1.6457791576928187
N22_d20_p5_v1.2,N22-V型反转,3,154,85,69,55.1948051948052,2.1574861748894265,0.7046223224351778,28.441558441558445,-15.692821368948252,6.934692160860074,-3.727477720871518,1.8604248449374179
N22_d12_p3_v1.5,N22-V型反转,3,29,16,13,55.172413793103445,1.7612933908784836,1.4245014245014342,14.69740634005763,-12.468619246861913,6.031632567399964,-3.494508672532568,1.726031649258627
N22_d18_p3_v1.2,N22-V型反转,3,174,96,78,55.172413793103445,1.6305404944685833,0.4672897196261516,26.454445664105375,-15.692821368948252,6.136478939533963,-3.9152298994580406,1.5673355325528637
N22_d15_p3_v2.0,N22-V型反转,3,49,27,22,55.10204081632652,1.3447989128772926,0.6968641114982521,15.282623866015355,-12.468619246861913,5.183499705544148,-3.366333878122939,1.539805584713557
