name,cat,hold_days,signals,wins,losses,wr,avg,med,max_g,max_l,avg_w,avg_l,pl
N22_d20_p4_v1.8,N22-V型反转,4,109,68,41,62.38532110091744,2.460479377870301,1.3215859030836885,39.03192584963953,-16.48535564853556,6.413525149231834,-4.095791657558584,1.565881686729838
N22_d15_p4_v2.0,N22-V型反转,4,45,28,17,62.22222222222222,1.1844504138757375,0.5181347150259086,15.038381018841584,-16.48535564853556,4.355805707793231,-4.038958305517782,1.078447802207463
N22_d15_p5_v2.0,N22-V型反转,4,45,28,17,62.22222222222222,1.1844504138757375,0.5181347150259086,15.038381018841584,-16.48535564853556,4.355805707793231,-4.038958305517782,1.078447802207463
N22_d12_p5_v1.3,N22-V型反转,4,29,18,11,62.06896551724138,1.133835327181258,1.4808362369338024,12.5,-16.48535564853556,4.9083012118382445,-5.042563393166538,0.9733742204391045
N22_d12_p6_v1.3,N22-V型反转,4,29,18,11,62.06896551724138,1.133835327181258,1.4808362369338024,12.5,-16.48535564853556,4.9083012118382445,-5.042563393166538,0.9733742204391045
N22_d18_p6_v1.2,N22-V型反转,4,116,72,44,62.06896551724138,2.0807286448887417,1.4285714285714235,39.03192584963953,-16.48535564853556,6.095717250832742,-4.489252710292348,1.3578467607442348
N22_d18_p5_v1.3,N22-V型反转,4,118,73,45,61.86440677966102,2.3440814344248655,1.4550928248870942,39.03192584963953,-16.48535564853556,6.44823785929628,-4.313772321477653,1.4948025483847236
N22_d15_p2_v2.0,N22-V型反转,4,55,34,21,61.81818181818181,1.0565016815870296,0.5181347150259086,18.421052631578938,-16.48535564853556,4.429139665236022,-4.403959815749434,1.005717547511796
N22_d20_p5_v1.2,N22-V型反转,4,154,95,59,61.68831168831169,2.676113575261758,1.329144514258096,41.2987012987013,-16.48535564853556,6.8850470031092135,-4.100982622119737,1.6788773904997516
N22_d18_p4_v1.8,N22-V型反转,4,86,53,33,61.627906976744185,2.2603682378933447,1.3215859030836885,39.03192584963953,-16.48535564853556,6.3492438785384095,-4.3066138516275165,1.4743007145019424
N22_d12_p2_v1.5,N22-V型反转,4,39,24,15,61.53846153846154,0.7369520600897419,1.4808362369338024,12.5,-16.48535564853556,4.505130418059552,-5.292133312661954,0.8512881577039226
N22_d15_p2_v1.3,N22-V型反转,4,122,75,47,61.47540983606557,1.19956321775976,1.3085052843482492,27.569444444444425,-16.48535564853556,4.883943250316269,-4.679766621426158,1.0436296604953108
N22_d15_p3_v2.0,N22-V型反转,4,49,30,19,61.224489795918366,1.1733102906630481,0.5181347150259086,18.421052631578938,-16.48535564853556,4.761120414992981,-4.491653063542108,1.0599929129963506
N22_d20_p4_v2.0,N22-V型反转,4,90,55,35,61.111111111111114,2.1816222291854315,0.8210180623973606,39.03192584963953,-16.48535564853556,6.213083773253528,-4.15353162577872,1.4958556556286424
N22_d18_p2_v1.5,N22-V型反转,4,159,97,62,61.0062893081761,1.8278345691540536,1.4839034205231583,39.03192584963953,-16.48535564853556,5.952996916985353,-4.626048458904589,1.2868427492424008
N22_d12_p2_v2.0,N22-V型反转,4,23,14,9,60.86956521739131,0.9455299413393682,1.329144514258096,11.356466876971606,-16.48535564853556,4.500969745920638,-4.585154199120385,0.9816397770840734
N22_d12_p3_v1.8,N22-V型反转,4,23,14,9,60.86956521739131,1.330239873335747,1.329144514258096,12.5,-16.48535564853556,5.132993205628975,-4.585154199120385,1.1194810431050906
N22_d18_p5_v1.2,N22-V型反转,4,125,76,49,60.8,2.219451354768588,1.329144514258096,39.03192584963953,-16.48535564853556,6.386732974654096,-4.244087484237506,1.5048542232869497
N22_d15_p2_v1.2,N22-V型反转,4,140,85,55,60.71428571428571,1.1101625065180512,1.3085052843482492,27.569444444444425,-16.48535564853556,5.041865318786663,-4.966105476078893,1.0152553833326126
N22_d20_p2_v2.0,N22-V型反转,4,112,68,44,60.71428571428571,1.6032195636335136,0.8210180623973606,39.03192584963953,-16.48535564853556,5.793253427407546,-4.87228731674454,1.189021305762887
N22_d18_p3_v1.5,N22-V型反转,4,129,78,51,60.46511627906976,2.0960989374645536,1.329144514258096,39.03192584963953,-16.48535564853556,6.406539127634535,-4.496339000442479,1.424834543615167
N22_d20_p6_v1.8,N22-V型反转,4,91,55,36,60.43956043956044,1.8271644400165998,0.5918827508455404,39.03192584963953,-16.48535564853556,5.760527565425492,-4.182140334913652,1.3774113501966998
N22_d20_p2_v1.8,N22-V型反转,4,138,83,55,60.14492753623188,1.6710492917207909,0.8460236886632888,39.03192584963953,-16.48535564853556,5.95888562169306,-4.7996855335100905,1.2415158410045308
N22_d18_p3_v1.2,N22-V型反转,4,174,104,70,59.77011494252874,2.172039217169614,1.3215859030836885,39.03192584963953,-16.48535564853556,6.588306240441979,-4.389271788835042,1.5010021154763316
N22_d20_p2_v1.5,N22-V型反转,4,206,123,83,59.70873786407766,1.6780659951552594,1.3559322033898313,39.03192584963953,-16.48535564853556,5.867073620873487,-4.529740486330789,1.2952339407916
N22_d18_p3_v1.3,N22-V型反转,4,158,94,64,59.49367088607595,2.2008005765134504,1.0909090909090757,39.03192584963953,-16.48535564853556,6.669652290208064,-4.362825377975513,1.5287461019819661
N22_d18_p6_v1.8,N22-V型反转,4,74,44,30,59.45945945945946,1.613004152059298,0.771553170077155,39.03192584963953,-16.48535564853556,5.7530015611848375,-4.458992047991491,1.2902022473388846
N22_d20_p3_v2.0,N22-V型反转,4,101,60,41,59.4059405940594,1.7571750178854069,0.5918827508455404,39.03192584963953,-16.48535564853556,6.162824987189681,-4.690117620120848,1.314002224752497
N22_d20_p5_v1.8,N22-V型反转,4,101,60,41,59.4059405940594,2.032602498712174,0.5918827508455404,39.03192584963953,-16.48535564853556,6.2203385054971925,-4.095791657558584,1.518714579638801
N22_d18_p3_v1.8,N22-V型反转,4,96,57,39,59.375,1.9538659220947177,0.8210180623973606,39.03192584963953,-16.48535564853556,6.327323973209329,-4.438111229534329,1.4256794491996603
N22_d20_p3_v1.8,N22-V型反转,4,125,74,51,59.199999999999996,1.8267843488781192,0.771553170077155,39.03192584963953,-16.48535564853556,6.312994528482184,-4.682618656821897,1.348176093580686
N22_d18_p2_v1.8,N22-V型反转,4,105,62,43,59.04761904761905,1.6704899634918378,0.771553170077155,39.03192584963953,-16.48535564853556,6.026724789735807,-4.610592809232026,1.3071474838697938
N22_d20_p6_v2.0,N22-V型反转,4,78,46,32,58.97435897435898,1.6252549947315535,0.5181347150259086,39.03192584963953,-16.48535564853556,5.643153866035088,-4.150474632767273,1.359640611096228
N22_d12_p5_v1.2,N22-V型反转,4,34,20,14,58.82352941176471,0.9846657468361272,1.4808362369338024,12.5,-16.48535564853556,5.07955963647999,-4.865182666940818,1.0440634985806134
N22_d12_p6_v1.2,N22-V型反转,4,34,20,14,58.82352941176471,0.9846657468361272,1.4808362369338024,12.5,-16.48535564853556,5.07955963647999,-4.865182666940818,1.0440634985806134
N22_d20_p5_v2.0,N22-V型反转,4,85,50,35,58.82352941176471,1.802665213585937,0.5181347150259086,39.03192584963953,-16.48535564853556,5.972003001141196,-4.15353162577872,1.4378132970208317
N22_d18_p5_v1.8,N22-V型反转,4,80,47,33,58.75,1.8778236217056778,0.771553170077155,39.03192584963953,-16.48535564853556,6.220088230641752,-4.3066138516275165,1.444310645193117
N22_d20_p3_v1.2,N22-V型反转,4,218,128,90,58.71559633027523,2.2423665544761375,1.0863350485992074,41.2987012987013,-16.48535564853556,6.900981721322127,-4.383219460593714,1.5744093544399849
N22_d12_p3_v1.5,N22-V型反转,4,29,17,12,58.620689655172406,0.9345253719906477,1.329144514258096,12.5,-16.48535564853556,5.041941319910093,-4.8843138875619,1.0322721749618913
N22_d20_p3_v1.5,N22-V型反转,4,169,99,70,58.57988165680473,1.8535508691568274,0.8210180623973606,39.03192584963953,-16.48535564853556,6.3371208317927366,-4.487498077999671,1.4121723779361586
N22_d18_p4_v2.0,N22-V型反转,4,70,41,29,58.57142857142858,1.7866491564334976,0.771553170077155,39.03192584963953,-16.48535564853556,6.145008518524499,-4.375169252039986,1.4045190401855425
N22_d18_p2_v2.0,N22-V型反转,4,84,49,35,58.333333333333336,1.3792113411564535,0.5181347150259086,39.03192584963953,-16.48535564853556,5.83878300822671,-4.864188992741905,1.2003610503084985
N1_d40_12_d60_20_p2_v1.8,N1-双底放量反转,4,48,28,20,58.333333333333336,1.4368642759031032,1.1608623548922115,32.87671232876712,-16.48535564853556,5.710988357289949,-4.54690943803848,1.2560154177501386
M2_d15_p5_v1.8,M2-主升底部反转,4,146,85,61,58.21917808219178,1.8632393089326822,0.8460236886632888,32.87671232876712,-16.48535564853556,6.094381945923128,-4.032615185234336,1.5112728752889875
N22_d20_p3_v1.3,N22-V型反转,4,201,117,84,58.2089552238806,2.2626939762233254,0.8170676350431227,41.2987012987013,-16.48535564853556,7.019342219199168,-4.3626375050644555,1.6089675594295019
N22_d15_p6_v2.5,N22-V型反转,4,31,18,13,58.06451612903226,0.5858948744052612,0.14892032762472418,15.038381018841584,-16.48535564853556,3.8186557642536423,-3.890235588461728,0.9816001312567321
N22_d18_p2_v1.3,N22-V型反转,4,195,113,82,57.948717948717956,1.662945200252726,1.0863350485992074,39.03192584963953,-16.48535564853556,6.236088179395075,-4.6390689051507525,1.3442542688838173
N22_d12_p4_v2.0,N22-V型反转,4,19,11,8,57.89473684210527,1.0287269573957085,1.329144514258096,11.356466876971606,-16.48535564853556,5.158213063197889,-4.649316438082291,1.109456224779035
N22_d12_p5_v2.0,N22-V型反转,4,19,11,8,57.89473684210527,1.0287269573957085,1.329144514258096,11.356466876971606,-16.48535564853556,5.158213063197889,-4.649316438082291,1.109456224779035
N22_d12_p6_v2.0,N22-V型反转,4,19,11,8,57.89473684210527,1.0287269573957085,1.329144514258096,11.356466876971606,-16.48535564853556,5.158213063197889,-4.649316438082291,1.109456224779035
N22_d18_p3_v2.0,N22-V型反转,4,76,44,32,57.89473684210527,1.6439487062928773,0.5181347150259086,39.03192584963953,-16.48535564853556,6.206838566191374,-4.630024851067555,1.340562689368773
N22_d12_p2_v1.3,N22-V型反转,4,45,26,19,57.77777777777777,0.6843854131697935,1.329144514258096,27.569444444444425,-16.48535564853556,5.32034591740348,-5.659560539992093,0.9400634342204445
N1_d40_15_d60_20_p3_v1.8,N1-双底放量反转,4,144,83,61,57.638888888888886,1.7115800540108421,0.8460236886632888,32.87671232876712,-16.48535564853556,5.961325654345189,-4.070860680870319,1.4643895042536075
N22_d12_p3_v1.3,N22-V型反转,4,33,19,14,57.57575757575758,1.4150506796015887,1.329144514258096,27.569444444444425,-16.48535564853556,6.10099296092278,-4.9444424164771705,1.2339091948146566
N22_d15_p4_v2.5,N22-V型反转,4,33,19,14,57.57575757575758,0.7500196726448131,0.14892032762472418,15.038381018841584,-16.48535564853556,4.360248139350246,-4.1495761035982754,1.0507695317527224
N22_d15_p5_v2.5,N22-V型反转,4,33,19,14,57.57575757575758,0.7500196726448131,0.14892032762472418,15.038381018841584,-16.48535564853556,4.360248139350246,-4.1495761035982754,1.0507695317527224
N22_d20_p2_v1.2,N22-V型反转,4,273,157,116,57.509157509157504,1.718630094651724,0.8460236886632888,41.2987012987013,-16.48535564853556,6.390290472256804,-4.604220588831015,1.3879201373970793
N22_d20_p2_v1.3,N22-V型反转,4,247,142,105,57.48987854251012,1.8004258955969676,0.8210180623973606,41.2987012987013,-16.48535564853556,6.492236097876522,-4.544688854152523,1.4285325808266298
N22_d18_p2_v1.2,N22-V型反转,4,218,125,93,57.3394495412844,1.5256290218871627,1.0863350485992074,39.03192584963953,-16.48535564853556,6.159104284897167,-4.702160310115532,1.3098456621411614
N22_d12_p3_v1.2,N22-V型反转,4,42,24,18,57.14285714285714,1.2771462610074873,1.4808362369338024,27.569444444444425,-16.48535564853556,6.1899167473269765,-5.2732143874184985,1.1738412839985537
N22_d15_p3_v2.5,N22-V型反转,4,35,20,15,57.14285714285714,0.8732697457938615,0.14892032762472418,18.421052631578938,-16.48535564853556,5.06328836396168,-4.713421745096564,1.0742277347086726
N22_d18_p6_v2.0,N22-V型反转,4,63,36,27,57.14285714285714,1.3731070673984558,0.49157303370785943,39.03192584963953,-16.48535564853556,5.71454602075373,-4.415478203741908,1.2942077295072871
M2_d20_p4_v1.8,M2-主升底部反转,4,353,201,152,56.94050991501416,1.730049128349453,0.794117647058834,45.18716577540105,-17.030567685589524,6.193264308090508,-4.171965681702865,1.4844955065791943
N22_d18_p5_v2.0,N22-V型反转,4,67,38,29,56.71641791044776,1.5026806652838884,0.49157303370785943,39.03192584963953,-16.48535564853556,5.988408233767899,-4.375169252039986,1.3687260740771838
N1_d40_15_d60_25_p3_v1.5,N1-双底放量反转,4,182,103,79,56.59340659340659,1.526427935930129,0.8460236886632888,32.87671232876712,-16.48535564853556,5.737537591505769,-3.9640061719722848,1.447408844131811
M2_d18_p4_v1.5,M2-主升底部反转,4,324,183,141,56.481481481481474,1.6878096362509893,0.794117647058834,45.18716577540105,-16.48535564853556,6.244835478565116,-4.226628159092877,1.4774981956078643
N22_d12_p2_v2.5,N22-V型反转,4,16,9,7,56.25,0.07266781709923409,1.4808362369338024,8.9337175792507,-16.48535564853556,4.203982238273429,-5.239022152981875,0.8024364309818129
N22_d20_p4_v2.5,N22-V型反转,4,64,36,28,56.25,1.7814372671384169,0.49157303370785943,39.03192584963953,-16.48535564853556,6.508127109353688,-4.29573538713836,1.5150204849300857
N22_d12_p2_v1.2,N22-V型反转,4,59,33,26,55.932203389830505,0.40201649836384473,0.8460236886632888,27.569444444444425,-16.48535564853556,5.392171731663633,-5.931642066978195,0.9090521091422854
N39_dm2_p3_v1.2,N39-均线支撑反弹,4,34,19,15,55.88235294117647,-1.6049035260422804,0.6358381502890031,9.999999999999986,-19.785105594664685,3.182633287177284,-7.6691168227870605,0.4149934550117692
N1_d40_12_d60_18_p2_v2.0,N1-双底放量反转,4,43,24,19,55.81395348837209,1.0724322595289666,0.8460236886632888,32.87671232876712,-16.48535564853556,5.567770830336524,-4.6058901457016335,1.2088370877739125
N22_d18_p4_v2.5,N22-V型反转,4,54,30,24,55.55555555555556,1.4510372610722397,0.49157303370785943,39.03192584963953,-16.48535564853556,6.295103406132468,-4.604045420253045,1.367298284773759
N22_d18_p3_v2.5,N22-V型反转,4,56,31,25,55.35714285714286,1.5030322143465589,0.49157303370785943,39.03192584963953,-16.48535564853556,6.686263058566226,-4.924174032485828,1.3578445876314524
N22_d20_p6_v2.5,N22-V型反转,4,56,31,25,55.35714285714286,1.6224222995554884,0.4545454545454408,39.03192584963953,-16.48535564853556,6.4057361600412595,-4.3088868874468655,1.4866336312292558
N22_d15_p2_v2.5,N22-V型反转,4,38,21,17,55.26315789473685,0.6945523739223706,0.14892032762472418,18.421052631578938,-16.48535564853556,4.963622109949361,-4.579004358816853,1.0839959347039991
N22_d12_p3_v2.0,N22-V型反转,4,20,11,9,55.00000000000001,0.7736977951546656,1.329144514258096,11.356466876971606,-16.48535564853556,5.158213063197889,-4.585154199120385,1.12498137231403
N22_d20_p5_v2.5,N22-V型反转,4,62,34,28,54.83870967741935,1.782038125391901,0.4545454545454408,39.03192584963953,-16.48535564853556,6.787263371005057,-4.29573538713836,1.5800003397151632
N22_d20_p3_v2.5,N22-V型反转,4,68,37,31,54.41176470588235,1.493068244904709,0.4545454545454408,39.03192584963953,-16.48535564853556,6.830098069413831,-4.87693509402553,1.4004898440787157
N22_d18_p6_v2.5,N22-V型反转,4,48,26,22,54.166666666666664,1.2636777384879652,0.14892032762472418,39.03192584963953,-16.48535564853556,6.288139412514129,-4.674322421724774,1.345251534915273
N22_d20_p2_v2.5,N22-V型反转,4,74,40,34,54.054054054054056,1.2120948513785148,0.4545454545454408,39.03192584963953,-16.48535564853556,6.574145660715165,-5.096200218429306,1.290009296915217
N22_d18_p5_v2.5,N22-V型反转,4,52,28,24,53.84615384615385,1.4390459764488481,0.14892032762472418,39.03192584963953,-16.48535564853556,6.61883860219333,-4.604045420253045,1.437613663209593
N22_d12_p3_v2.5,N22-V型反转,4,15,8,7,53.333333333333336,-0.12050746374101516,0.8460236886632888,8.9337175792507,-16.48535564853556,4.358192889344737,-5.239022152981875,0.8318714374712466
N22_d12_p4_v2.5,N22-V型反转,4,15,8,7,53.333333333333336,-0.12050746374101516,0.8460236886632888,8.9337175792507,-16.48535564853556,4.358192889344737,-5.239022152981875,0.8318714374712466
N22_d12_p5_v2.5,N22-V型反转,4,15,8,7,53.333333333333336,-0.12050746374101516,0.8460236886632888,8.9337175792507,-16.48535564853556,4.358192889344737,-5.239022152981875,0.8318714374712466
N22_d12_p6_v2.5,N22-V型反转,4,15,8,7,53.333333333333336,-0.12050746374101516,0.8460236886632888,8.9337175792507,-16.48535564853556,4.358192889344737,-5.239022152981875,0.8318714374712466
N22_d18_p2_v2.5,N22-V型反转,4,60,32,28,53.333333333333336,1.084238025355089,0.14892032762472418,39.03192584963953,-16.48535564853556,6.5701391201642485,-5.185363225855379,1.2670547527710436
N36_cd2_p4_v1.5,N36-连续下跌反弹,4,676,357,319,52.81065088757396,1.1587880075470154,0.5163511187607606,41.430948419301174,-17.030567685589524,6.1635136430006625,-4.442111841534353,1.3875187890072842
N36_cd2_p4_v1.3,N36-连续下跌反弹,4,780,411,369,52.69230769230769,1.2490655692076078,0.4545454545454408,41.430948419301174,-17.030567685589524,6.337012381590621,-4.417997140519819,1.4343631695617196
N36_cd2_p4_v1.8,N36-连续下跌反弹,4,564,297,267,52.659574468085104,1.1469461117534303,0.49157303370785943,39.03192584963953,-17.030567685589524,6.134345174727718,-4.400834868408987,1.3939048744506606
N5_v1.5_p3,N5-均线粘合突破,4,1281,672,609,52.459016393442624,1.2386529052148196,0.45614035087719884,45.18716577540105,-20.31590413943355,6.899747701809317,-5.008072387579102,1.377725233948675
N36_cd3_p4_v1.3,N36-连续下跌反弹,4,479,251,228,52.4008350730689,1.0870823047370552,0.36496350364962904,41.430948419301174,-16.48535564853556,5.930717355189318,-4.245165053436266,1.3970522419119311
N11_d6_b18_p3,N11-地量倍量,4,508,266,242,52.362204724409445,1.3464343759626045,0.5339028296849957,43.96946564885496,-29.759654334323514,8.481082883888238,-6.4957825790300365,1.3056291186942175
N24_y0.7_vb1.5_p2,N24-涨停缩量再放,4,820,429,391,52.31707317073171,1.2668596218061694,0.49207217058502284,43.96946564885496,-29.759654334323514,8.26190378504762,-6.408009805382011,1.289308855006518
N36_cd3_p4_v1.5,N36-连续下跌反弹,4,406,212,194,52.21674876847291,0.9689522727490524,0.36496350364962904,41.430948419301174,-16.48535564853556,5.690283066945573,-4.190440141527555,1.357920140787711
N36_cd3_p5_v1.5,N36-连续下跌反弹,4,364,190,174,52.197802197802204,0.8515193285846769,0.36496350364962904,41.430948419301174,-16.48535564853556,5.559148800026902,-4.288995611495906,1.296142338109783
N39_dm2_p2_v1.2,N39-均线支撑反弹,4,46,24,22,52.17391304347826,-1.5583257744192043,0.24557956777997436,9.999999999999986,-19.785105594664685,3.1075399726805446,-6.648361134891658,0.4674144363746548
N24_y0.6_vb1.8_p2,N24-涨停缩量再放,4,416,217,199,52.16346153846154,1.122155453223803,0.45431600201917277,43.96946564885496,-29.759654334323514,8.727257895893347,-7.170845702853044,1.2170472295089347
